CardId,McmId
7482,372354
7483,372355
7484,372356
7485,372357
7486,372358
7487,372359
7488,372360
7489,372361
7490,372362
7491,372363
7492,407319
7493,407119
7494,372364
7495,372365
7496,372366
7497,372367
7498,372372
7499,407314
7500,406994
7501,372373
7502,370787
7503,372374
7504,372375
7505,372376
7506,372377
7507,372378
7508,372379
7509,372380
7510,372381
7511,372382
7512,372383
7513,372384
7514,372385
7515,372386
7516,372387
7517,372388
7518,372389
7519,372390
7520,372391
7521,372392
7522,372393
7523,372394
7524,372395
7525,372396
7526,372397
7527,370788
7528,372398
7529,372399
7530,372400
7531,372401
7532,372402
7533,372403
7534,372404
7535,372405
7536,372406
7537,372407
7538,372408
7539,372409
7540,370789
7541,372410
7542,372411
7543,372412
7544,372413
7545,372414
7546,372415
7547,372416
7548,372417
7549,372418
7550,564409
7551,370790
7552,372211
7553,372419
7554,372420
7555,372421
7556,372422
7557,372423
7558,372424
7559,372425
7560,372426
7561,372257
7562,372427
7563,372428
7564,372429
7565,372430
7566,372431
7567,372432
7568,372433
7569,372434
7570,372435
7571,372436
7572,372437
7573,372440
7574,372441
7575,372442
7576,372443
7577,372444
7578,372445
7579,372446
7580,372447
7581,372448
7582,372449
7583,372450
7584,371927
7585,371928
7586,372451
7587,372452
7588,372258
7589,372453
7590,372454
7591,407074
7592,407374
7593,372455
7594,372456
7595,372457
7596,372458
7597,407079
7598,372459
7599,372460
7600,372461
7601,372462
7602,372463
7603,372259
7604,372464
7605,372465
7606,407059
7607,372466
7608,448188
7609,475144
7610,407359
7611,372467
7612,372468
7613,372469
7614,372470
7615,372471
7616,372472
7617,407024
7618,448178
7619,550106
7620,372260
7621,407239
7622,407144
7623,372261
7624,372473
7625,372474
7626,372475
7627,372476
7628,475149
7629,372477
7630,372478
7631,372479
7632,372480
7633,372481
7634,372482
7635,372483
7636,372484
7637,372485
7638,372486
7639,372487
7640,372488
7641,372489
7642,372490
7643,372496
7644,372491
7645,372492
7646,372493
7647,372494
7648,372495
7649,372715
7650,372717
7651,372718
7652,372719
7653,372720
7654,372721
7655,372716
7656,372722
7657,372723
7658,372724
7659,372725
7660,372726
7661,372727
7662,372728
7663,372729
7664,372730
7665,372731
7666,372732
7667,372733
7668,372734
7669,390177
7670,390197
7671,390162
7672,390182
7673,390167
7674,390187
7675,390172
7676,390192
7677,390157
7678,377514
7679,387842
7680,387847
7681,387852
7682,387857
7683,387862
7684,387867
7685,387872
7686,387877
7687,387882
7688,387887
7689,387892
7690,387897
7691,387902
7692,387907
7693,387912
7694,387917
7695,387922
7696,387927
7697,387932
7698,387937
7699,387942
7700,387947
7701,387952
7702,407109
7703,407219
7704,387957
7705,387962
7706,387967
7707,387972
7708,387977
7709,387982
7710,387987
7711,387992
7712,387997
7713,388002
7714,550056
7715,377505
7716,388007
7717,388012
7718,388017
7719,388022
7720,388027
7721,388032
7722,388037
7723,388042
7724,388047
7725,388052
7726,388057
7727,388062
7728,388067
7729,388072
7730,388077
7731,388082
7732,388087
7733,407324
7734,388092
7735,377517
7736,407294
7737,388097
7738,388102
7739,388107
7740,388112
7741,388117
7742,388122
7743,388127
7744,388132
7745,388137
7746,388142
7747,388147
7748,388152
7749,388157
7750,388162
7751,388167
7752,388172
7753,406959
7754,377499
7755,377508
7756,406974
7757,388177
7758,388182
7759,388187
7760,388192
7761,388197
7762,406984
7763,388202
7764,406979
7765,523095
7766,378870
7767,388207
7768,388212
7769,388217
7770,388227
7771,388222
7772,550286
7773,388232
7774,388237
7775,550291
7776,388242
7777,388247
7778,388252
7779,388257
7780,388267
7781,388262
7782,388272
7783,388277
7784,388282
7785,388287
7786,550271
7787,388292
7788,388297
7789,388302
7790,388307
7791,388312
7792,388317
7793,388322
7794,388327
7795,388332
7796,381441
7797,388337
7798,388342
7799,388347
7800,388352
7801,388357
7802,388362
7803,388367
7804,388377
7805,388372
7806,388382
7807,388387
7808,388392
7809,388397
7810,388402
7811,388407
7812,388412
7813,388417
7814,388422
7815,377511
7816,377502
7817,388427
7818,388432
7819,388442
7820,388447
7821,388452
7822,388457
7823,388462
7824,388467
7825,388472
7826,388477
7827,388482
7828,388487
7829,388492
7830,388497
7831,407309
7832,388502
7833,388507
7834,388512
7835,388517
7836,388522
7837,377496
7838,388527
7839,388532
7840,388537
7841,388542
7842,388552
7843,388547
7844,388557
7845,388562
7846,388567
7847,388572
7848,388577
7849,388582
7850,388587
7851,407089
7852,406999
7853,378873
7854,388592
7855,388597
7856,388602
7857,550196
7858,388607
7859,388612
7860,388617
7861,388622
7862,388627
7863,388632
7864,388637
7865,388642
7866,388647
7867,388652
7868,388657
7869,388662
7870,388667
7871,388672
7872,388677
7873,388682
7874,388687
7875,388692
7876,388697
7877,388702
7878,388707
7879,388712
7880,388717
7881,388722
7882,388727
7883,388732
7884,550221
7885,550301
7886,550131
7887,388737
7888,407049
7889,407184
7890,407259
7891,407394
7892,426056
7893,388742
7894,388757
7895,388747
7896,388752
7897,388762
7898,388767
7899,407244
7900,388772
7901,407034
7902,388777
7903,388782
7904,388787
7905,407149
7906,388792
7907,388797
7908,388802
7909,388807
7910,388812
7911,388817
7912,407189
7913,407399
7914,475134
7915,388822
7916,407404
7917,388827
7918,407414
7919,388832
7920,388837
7921,388842
7922,388847
7923,388852
7924,388857
7925,388862
7926,388867
7927,388872
7928,388877
7929,388882
7930,388887
7931,388892
7932,388897
7933,388902
7934,388907
7935,388912
7936,388917
7937,388922
7938,388927
7939,388932
7940,388937
7941,388942
7942,388947
7943,388952
7944,388957
7945,388962
7946,388967
7947,388977
7948,388982
7949,388987
7950,388992
7951,388997
7952,389002
7953,389007
7954,389012
7955,389017
7956,389022
7957,389027
7958,389032
7959,389037
7960,389042
7961,389047
7962,389052
7963,389057
7964,389062
7965,389067
7966,389072
7967,389077
7968,389082
7969,394017
7970,399624
7971,394037
7972,394002
7973,394022
7974,394042
7975,394007
7976,394027
7977,394012
7978,399619
7979,394032
7980,396792
7981,396952
7982,381240
7983,396757
7984,396917
7985,397077
7986,396722
7987,396882
7988,397042
7989,566121
7990,396847
7991,397007
7992,396812
7993,396972
7994,396777
7995,396937
7996,397097
7997,394827
7998,396742
7999,396902
8000,397062
8001,570349
8002,394792
8003,396707
8004,396867
8005,397027
8006,566118
8007,396832
8008,396992
8009,396797
8010,396957
8011,453473
8012,381243
8013,396762
8014,396922
8015,397082
8016,396727
8017,396887
8018,397047
8019,566122
8020,396692
8021,396852
8022,397012
8023,560794
8024,396817
8025,396977
8026,396782
8027,396942
8028,397102
8029,394832
8030,396747
8031,396907
8032,397067
8033,396712
8034,396872
8035,397032
8036,566119
8037,396837
8038,396997
8039,396802
8040,396962
8041,381246
8042,396767
8043,396927
8044,397087
8045,394817
8046,396732
8047,396892
8048,397052
8049,566123
8050,394782
8051,396697
8052,396857
8053,397017
8054,566116
8055,396822
8056,396982
8057,396787
8058,396947
8059,381237
8060,396752
8061,396912
8062,397072
8063,396717
8064,396877
8065,397037
8066,566120
8067,396842
8068,397002
8069,394727
8070,396807
8071,396967
8072,381249
8073,396772
8074,396932
8075,397092
8076,396737
8077,396897
8078,397057
8079,566124
8080,396702
8081,396862
8082,397022
8083,566117
8084,396827
8085,396987
8086,394607
8087,396592
8088,394797
8089,394687
8090,394672
8091,394787
8092,394692
8093,550096
8094,394802
8095,550161
8096,394737
8097,394822
8098,394772
8099,394662
8100,394777
8101,396597
8102,394732
8103,396602
8104,394702
8105,396607
8106,550171
8107,394592
8108,550251
8109,396612
8110,394642
8111,396617
8112,396622
8113,394747
8114,394767
8115,394722
8116,381231
8117,394762
8118,381228
8119,394677
8120,381234
8121,550256
8122,394812
8123,550281
8124,394647
8125,394682
8126,394697
8127,396627
8128,394657
8129,394597
8130,394652
8131,394667
8132,394602
8133,396632
8134,396637
8135,381222
8136,394572
8137,394712
8138,550341
8139,396642
8140,396647
8141,550266
8142,394587
8143,550111
8144,396652
8145,550296
8146,394807
8147,396657
8148,394632
8149,394582
8150,394742
8151,394617
8152,394717
8153,381225
8154,394627
8155,394622
8156,394577
8157,394752
8158,396662
8159,394612
8160,396667
8161,396672
8162,396677
8163,396682
8164,396687
8165,412984
8166,413004
8167,412969
8168,412989
8169,413009
8170,412974
8171,412994
8172,412979
8173,412999
8174,398449
8175,407664
8176,407669
8177,407674
8178,407679
8179,407684
8180,407689
8181,407694
8182,407699
8183,407704
8184,407709
8185,407714
8186,407719
8187,407724
8188,407729
8189,407734
8190,407739
8191,407744
8192,407749
8193,407754
8194,407759
8195,398454
8196,407764
8197,407769
8198,407774
8199,407779
8200,407784
8201,407789
8202,407794
8203,407799
8204,407804
8205,407809
8206,407814
8207,407819
8208,407824
8209,407829
8210,407834
8211,398459
8212,407844
8213,407849
8214,407854
8215,407859
8216,407864
8217,407869
8218,407874
8219,407879
8220,407884
8221,407889
8222,407894
8223,407899
8224,407904
8225,407909
8226,407914
8227,407919
8228,407924
8229,407929
8230,407934
8231,407939
8232,407944
8233,407949
8234,407954
8235,407959
8236,407964
8237,407969
8238,407974
8239,407979
8240,407984
8241,407989
8242,407994
8243,407999
8244,408004
8245,408009
8246,408014
8247,408019
8248,398464
8249,408024
8250,408029
8251,408034
8252,408039
8253,408044
8254,408049
8255,408054
8256,408059
8257,408064
8258,408069
8259,408074
8260,408079
8261,408084
8262,408089
8263,408094
8264,408099
8265,408104
8266,408109
8267,408114
8268,408119
8269,408124
8270,408129
8271,408134
8272,408139
8273,449363
8274,408144
8275,408149
8276,449358
8277,449868
8278,408154
8279,408159
8280,408164
8281,408169
8282,408174
8283,408179
8284,408189
8285,408194
8286,408199
8287,408204
8288,408209
8289,408214
8290,408219
8291,408224
8292,408229
8293,408234
8294,408239
8295,408244
8296,408249
8297,408254
8298,408259
8299,408264
8300,408269
8301,408274
8302,408279
8303,408284
8304,408289
8305,408294
8306,408299
8307,408304
8308,408309
8309,408314
8310,408319
8311,408324
8312,408329
8313,408334
8314,408339
8315,408344
8316,408349
8317,408354
8318,408359
8319,450388
8320,582672
8321,398484
8322,408364
8323,408369
8324,408374
8325,408379
8326,408384
8327,408389
8328,408394
8329,408399
8330,408404
8331,408409
8332,408414
8333,408419
8334,398469
8335,398474
8336,398479
8337,408424
8338,408429
8339,408434
8340,408439
8341,408444
8342,408449
8343,398489
8344,408454
8345,408459
8346,408464
8347,408469
8348,408474
8349,408479
8350,408484
8351,408489
8352,408494
8353,408499
8354,408504
8355,408509
8356,408514
8357,408519
8358,408524
8359,408529
8360,408534
8361,408539
8362,408544
8363,408549
8364,398564
8365,408554
8366,408559
8367,398494
8368,408564
8369,408569
8370,408574
8371,398569
8372,408579
8373,408584
8374,408589
8375,408594
8376,398574
8377,398579
8378,408599
8379,408604
8380,398499
8381,408609
8382,408614
8383,408619
8384,408624
8385,408629
8386,408634
8387,408639
8388,408644
8389,408649
8390,408654
8391,408659
8392,408664
8393,408669
8394,408674
8395,408679
8396,408684
8397,408689
8398,408694
8399,408699
8400,408704
8401,408709
8402,408714
8403,408719
8404,408724
8405,408729
8406,408734
8407,408739
8408,408744
8409,408749
8410,408754
8411,408759
8412,408764
8413,408769
8414,408774
8415,398524
8416,398529
8417,398504
8418,398509
8419,398534
8420,398539
8421,398544
8422,398549
8423,398514
8424,398554
8425,398559
8426,398519
8427,410574
8428,410579
8429,410584
8430,410589
8431,410594
8432,410599
8433,410604
8434,410609
8435,410614
8436,410619
8437,410624
8438,410629
8439,410634
8440,410639
8441,410644
8442,410649
8443,410654
8444,410659
8445,410664
8446,410669
8447,410674
8448,410679
8449,410684
8450,563031
8451,453423
8452,453443
8453,453408
8454,564663
8455,453428
8456,453413
8457,453433
8458,453418
8459,453438
8460,453403
8461,457383
8462,457388
8463,457393
8464,457398
8465,457403
8466,457408
8467,457423
8468,457433
8469,457438
8470,457443
8471,457448
8472,457453
8473,457458
8474,457463
8475,457468
8476,457473
8477,457478
8478,456408
8479,457553
8480,457558
8481,457563
8482,569896
8483,550346
8484,456413
8485,456418
8486,457568
8487,457573
8488,457578
8489,457588
8490,457593
8491,457603
8492,457608
8493,457613
8494,457618
8495,457623
8496,457628
8497,457633
8498,456423
8499,456433
8500,456428
8501,457638
8502,457643
8503,457648
8504,457653
8505,457658
8506,457663
8507,457668
8508,457673
8509,457678
8510,457683
8511,457688
8512,456438
8513,457693
8514,457698
8515,457703
8516,457708
8517,672383
8518,456448
8519,457713
8520,457718
8521,457723
8522,457728
8523,457733
8524,457738
8525,457743
8526,701498
8527,457748
8528,457753
8529,457758
8530,457763
8531,456453
8532,457768
8533,457773
8534,456468
8535,456478
8536,457778
8537,457783
8538,457788
8539,457793
8540,457798
8541,457803
8542,457808
8543,457813
8544,457818
8545,457823
8546,457828
8547,457833
8548,457838
8549,457843
8550,457848
8551,457853
8552,457858
8553,457863
8554,457868
8555,457873
8556,709526
8557,457878
8558,456498
8559,457883
8560,457888
8561,457893
8562,457898
8563,457903
8564,457908
8565,457913
8566,457918
8567,457923
8568,457928
8569,457933
8570,457938
8571,457943
8572,457948
8573,457953
8574,457958
8575,456493
8576,457963
8577,457968
8578,457973
8579,457978
8580,457983
8581,457988
8582,457993
8583,457998
8584,458003
8585,458008
8586,456513
8587,456518
8588,458013
8589,458018
8590,701499
8591,458023
8592,458028
8593,458033
8594,458038
8595,458043
8596,458048
8597,458053
8598,458058
8599,458063
8600,458068
8601,458073
8602,458078
8603,456523
8604,458083
8605,453298
8606,453303
8607,458093
8608,458098
8609,458103
8610,458108
8611,458123
8612,458128
8613,458133
8614,458138
8615,458143
8616,458148
8617,458153
8618,458158
8619,456528
8620,458163
8621,653295
8622,653294
8623,458168
8624,458173
8625,458178
8626,458183
8627,458188
8628,458193
8629,458198
8630,458203
8631,458208
8632,458213
8633,456533
8634,458218
8635,458223
8636,456538
8637,458228
8638,458233
8639,456553
8640,458238
8641,458243
8642,456563
8643,701484
8644,458248
8645,458253
8646,458258
8647,458263
8648,458268
8649,458273
8650,458278
8651,458283
8652,458288
8653,458293
8654,458298
8655,458303
8656,458308
8657,458313
8658,456578
8659,457378
8660,456583
8661,457373
8662,457368
8663,457363
8664,457358
8665,457353
8666,457348
8667,457343
8668,457338
8669,457333
8670,457328
8671,457323
8672,457318
8673,457313
8674,457308
8675,457303
8676,457298
8677,457293
8678,457288
8679,524985
8680,696060
8681,525005
8682,696056
8683,524990
8684,463069
8685,696062
8686,525010
8687,524975
8688,562394
8689,696057
8690,524995
8691,463074
8692,696063
8693,525015
8694,524980
8695,696058
8696,525000
8697,463079
8698,462904
8699,462909
8700,462914
8701,462919
8702,462924
8703,462929
8704,462934
8705,462939
8706,462944
8707,462949
8708,462954
8709,462959
8710,462964
8711,462969
8712,462974
8713,462979
8714,462984
8715,462989
8716,462994
8717,462999
8718,463004
8719,463009
8720,463014
8721,463019
8722,463024
8723,463029
8724,463034
8725,463039
8726,463044
8727,463049
8728,463054
8729,463059
8730,463064
8731,463084
8732,463089
8733,463094
8734,463099
8735,463104
8736,463109
8737,463114
8738,463119
8739,463124
8740,463129
8741,463134
8742,463139
8743,525020
8744,463144
8745,463149
8746,463154
8747,463159
8748,463164
8749,463169
8750,463174
8751,463179
8752,463184
8753,463189
8754,463194
8755,463199
8756,525025
8757,525030
8758,525035
8759,525040
8760,525045
8761,525050
8762,525055
8763,525060
8764,525065
8765,525070
8766,525075
8767,525080
8768,525085
8769,525090
8770,525095
8771,525100
8772,525105
8773,525110
8774,525115
8775,525120
8776,468279
8777,468284
8778,468289
8779,468294
8780,468299
8781,525125
8782,463204
8783,525130
8784,463209
8785,463214
8786,463219
8787,525135
8788,525140
8789,525145
8790,525150
8791,525155
8792,525160
8793,525165
8794,525170
8795,525175
8796,525180
8797,525185
8798,525190
8799,525195
8800,525200
8801,525205
8802,525215
8803,525220
8804,525210
8805,525225
8806,525230
8807,525235
8808,525240
8809,525245
8810,525250
8811,525255
8812,525260
8813,525265
8814,525270
8815,525275
8816,525280
8817,525285
8818,525290
8819,525295
8820,525300
8821,525305
8822,525310
8823,525315
8824,525320
8825,525325
8826,525330
8827,525335
8828,525340
8829,525345
8830,525350
8831,525355
8832,525360
8833,525365
8834,525370
8835,525375
8836,525380
8837,525385
8838,525390
8839,525395
8840,525400
8841,525405
8842,525410
8843,525415
8844,525420
8845,525425
8846,525430
8847,525435
8848,525440
8849,525445
8850,525450
8851,534092
8852,534097
8853,534102
8854,561773
8855,561774
8856,561775
8857,561776
8858,561777
8859,561778
8860,561779
8861,561780
8862,525455
8863,525460
8864,534107
8865,540531
8866,534112
8867,540526
8868,561781
8869,561782
8870,561783
8871,561784
8872,570871
8873,570873
8874,570874
8875,570872
8876,570875
8877,570876
8878,570877
8879,570878
8880,564162
8881,564163
8882,571389
8883,571390
8884,571391
8885,564161
8886,561785
8887,561786
8888,561787
8889,561788
8890,568802
8891,568803
8892,568804
8893,568805
8894,568806
8895,568807
8896,660428
8897,574583
8898,574584
8899,574585
8900,574586
8901,574587
8902,574588
8903,574589
8904,574590
8905,569232
8906,573770
8907,573771
8908,573772
8909,573773
8910,573774
8911,573775
8912,573776
8913,575115
8914,606603
8915,606604
8916,606605
8917,606606
8918,606607
8919,606608
8920,606609
8921,606610
8922,576797
8923,585973
8924,585974
8925,576798
8926,605824
8927,605825
8928,605826
8929,605827
8930,605828
8931,605829
8932,605830
8933,605831
8934,573615
8935,585975
8936,608122
8937,605832
8938,605833
8939,605834
8940,605835
8941,605836
8942,605837
8943,605838
8944,605839
8945,605000
8946,606611
8947,574302
8948,604992
8949,604993
8950,604994
8951,604995
8952,653675
8953,653676
8954,724652
8955,606612
8956,724658
8957,606613
8958,606614
8959,724662
8960,608121
8961,650950
8962,650951
8963,650952
8964,650953
8965,650954
8966,650955
8967,650956
8968,654761
8969,650565
8970,664342
8971,664343
8972,664344
8973,664345
8974,664346
8975,664347
8976,664348
8977,666783
8978,666784
8979,666785
8980,666786
8981,666787
8982,666788
8983,666789
8984,666790
8985,668995
8986,671881
8987,671884
8988,671888
8989,669627
8990,738953
8991,738954
8992,738955
8993,678807
8994,678809
8995,678813
8996,678816
8997,678822
8998,678823
8999,678824
9000,678825
9001,681215
9002,681789
9003,681790
9004,681791
9005,681792
9006,657080
9007,675887
9008,675886
9009,675888
9010,675889
9011,675890
9012,738957
9013,738958
9014,738959
9015,738960
9016,738961
9017,738962
9018,738963
9019,738964
9020,681793
9021,681794
9022,681795
9023,690296
9024,696006
9025,696009
9026,696011
9027,696013
9028,696015
9029,696016
9030,696018
9031,696019
9032,696020
9033,696021
9034,487119
9035,487104
9036,487124
9037,487109
9038,487129
9039,487094
9040,487114
9041,487134
9042,487099
9043,482879
9044,482884
9045,482889
9046,482894
9047,482899
9048,482904
9049,482909
9050,482914
9051,482919
9052,482924
9053,482929
9054,482934
9055,482939
9056,482944
9057,482949
9058,482954
9059,482959
9060,482964
9061,482969
9062,482974
9063,482979
9064,482984
9065,482989
9066,482994
9067,482999
9068,483004
9069,483009
9070,483014
9071,483019
9072,483024
9073,483029
9074,483034
9075,483039
9076,483044
9077,483049
9078,483054
9079,547901
9080,483059
9081,483064
9082,483069
9083,483079
9084,483084
9085,483089
9086,483094
9087,483099
9088,547931
9089,483104
9090,483109
9091,483114
9092,483074
9093,483119
9094,672382
9095,483124
9096,483129
9097,483134
9098,483139
9099,483144
9100,483149
9101,483154
9102,483159
9103,483164
9104,483169
9105,483174
9106,547906
9107,483179
9108,483189
9109,483194
9110,483199
9111,483204
9112,483209
9113,483214
9114,483219
9115,675828
9116,483224
9117,483229
9118,483234
9119,483239
9120,483244
9121,483249
9122,483254
9123,483259
9124,483264
9125,483269
9126,483274
9127,483279
9128,483284
9129,483289
9130,483294
9131,483299
9132,483304
9133,483309
9134,483314
9135,483319
9136,483324
9137,483329
9138,483334
9139,483339
9140,483344
9141,483349
9142,483354
9143,483359
9144,483364
9145,547936
9146,483369
9147,483374
9148,483379
9149,483384
9150,483389
9151,483394
9152,483399
9153,547916
9154,483404
9155,483409
9156,483414
9157,483419
9158,483424
9159,483429
9160,547941
9161,483434
9162,483439
9163,483444
9164,483449
9165,483454
9166,483459
9167,547946
9168,483464
9169,483469
9170,483474
9171,483479
9172,483484
9173,483489
9174,483494
9175,483499
9176,483504
9177,483509
9178,483514
9179,483519
9180,483524
9181,483529
9182,483534
9183,483539
9184,547926
9185,483544
9186,483549
9187,483554
9188,483559
9189,483564
9190,483569
9191,483574
9192,483579
9193,483584
9194,483589
9195,483594
9196,483599
9197,483604
9198,483609
9199,483614
9200,483619
9201,483624
9202,483629
9203,483634
9204,483639
9205,483644
9206,483649
9207,483654
9208,483659
9209,547951
9210,483664
9211,483669
9212,483674
9213,483679
9214,483684
9215,483689
9216,483694
9217,483699
9218,483704
9219,483709
9220,483714
9221,483719
9222,483724
9223,483729
9224,483734
9225,483739
9226,715463
9227,483744
9228,483749
9229,483754
9230,483759
9231,483774
9232,483779
9233,483784
9234,483789
9235,483794
9236,483799
9237,483804
9238,483809
9239,483814
9240,483819
9241,483824
9242,483829
9243,483834
9244,483839
9245,483844
9246,489259
9247,483849
9248,483854
9249,483869
9250,489254
9251,483874
9252,483879
9253,483884
9254,483889
9255,483894
9256,562023
9257,516304
9258,516269
9259,516289
9260,516309
9261,516274
9262,516294
9263,516279
9264,562022
9265,516299
9266,516284
9267,511425
9268,511430
9269,511435
9270,511440
9271,511445
9272,511450
9273,511455
9274,511460
9275,511465
9276,511470
9277,511475
9278,511480
9279,511485
9280,511490
9281,511495
9282,511500
9283,511505
9284,511510
9285,511515
9286,511520
9287,511525
9288,511530
9289,511535
9290,511540
9291,511545
9292,547881
9293,511550
9294,511555
9295,511560
9296,511565
9297,511570
9298,511575
9299,511580
9300,511585
9301,511590
9302,511595
9303,511600
9304,511605
9305,511610
9306,547886
9307,511615
9308,511620
9309,511625
9310,511630
9311,670262
9312,674246
9313,511635
9314,511640
9315,511645
9316,511650
9317,511655
9318,511660
9319,511665
9320,511670
9321,511675
9322,511680
9323,511685
9324,511690
9325,511695
9326,511700
9327,511705
9328,511710
9329,511715
9330,511720
9331,511725
9332,511730
9333,511735
9334,511740
9335,511745
9336,511750
9337,511755
9338,511760
9339,511765
9340,511770
9341,511775
9342,511780
9343,511785
9344,511790
9345,511795
9346,511800
9347,511805
9348,511810
9349,511815
9350,511820
9351,511825
9352,511830
9353,511835
9354,511840
9355,511845
9356,511850
9357,511855
9358,511860
9359,511865
9360,511870
9361,511875
9362,511880
9363,511885
9364,511890
9365,511895
9366,511900
9367,511905
9368,511910
9369,511915
9370,511920
9371,511925
9372,511930
9373,511935
9374,511940
9375,511945
9376,511950
9377,511955
9378,511960
9379,511965
9380,511970
9381,512265
9382,512270
9383,512275
9384,512280
9385,512285
9386,512290
9387,512295
9388,512300
9389,512305
9390,512310
9391,512315
9392,512320
9393,512325
9394,512330
9395,512335
9396,512340
9397,512345
9398,512350
9399,512355
9400,512360
9401,547891
9402,512365
9403,512370
9404,512375
9405,512380
9406,512385
9407,512390
9408,512395
9409,512400
9410,512405
9411,512410
9412,512415
9413,512420
9414,512425
9415,512430
9416,512435
9417,512440
9418,512445
9419,512450
9420,512455
9421,512460
9422,512465
9423,512470
9424,512475
9425,512480
9426,547876
9427,512485
9428,512490
9429,512495
9430,512500
9431,512505
9432,512510
9433,512515
9434,512520
9435,512525
9436,512530
9437,512535
9438,512540
9439,512545
9440,512550
9441,512555
9442,512560
9443,512565
9444,512570
9445,512575
9446,512580
9447,512585
9448,512590
9449,512595
9450,512600
9451,512605
9452,512610
9453,512615
9454,512620
9455,512625
9456,512630
9457,512635
9458,512640
9459,512645
9460,512650
9461,512655
9462,512660
9463,512665
9464,512670
9465,512675
9466,512680
9467,512685
9468,512690
9469,512695
9470,512700
9471,512705
9472,512710
9473,512715
9474,512720
9475,512725
9476,544741
9477,539523
9478,539683
9479,539843
9480,539488
9481,539648
9482,539808
9483,539968
9484,539453
9485,539613
9486,539773
9487,539933
9488,544796
9489,539418
9490,539578
9491,539738
9492,539898
9493,544761
9494,539543
9495,539703
9496,539863
9497,539508
9498,539668
9499,539828
9500,539988
9501,539473
9502,539633
9503,539793
9504,539953
9505,539438
9506,539598
9507,539758
9508,539918
9509,544781
9510,539403
9511,539563
9512,539723
9513,539883
9514,544746
9515,539528
9516,539688
9517,539848
9518,539493
9519,539653
9520,539813
9521,539973
9522,539458
9523,539618
9524,539778
9525,539938
9526,539423
9527,539583
9528,539743
9529,539903
9530,544766
9531,539548
9532,539708
9533,539868
9534,539513
9535,539673
9536,539833
9537,539993
9538,539478
9539,539638
9540,539798
9541,539958
9542,539443
9543,539603
9544,539763
9545,539923
9546,544786
9547,539408
9548,539568
9549,539728
9550,539888
9551,544751
9552,539533
9553,539693
9554,539853
9555,539498
9556,539658
9557,539818
9558,539978
9559,539463
9560,539623
9561,539783
9562,539943
9563,539428
9564,539588
9565,539748
9566,539908
9567,544771
9568,539393
9569,539553
9570,539713
9571,539873
9572,539518
9573,539678
9574,539838
9575,539998
9576,539483
9577,539643
9578,539803
9579,539963
9580,539448
9581,539608
9582,539768
9583,539928
9584,544791
9585,539413
9586,539573
9587,539733
9588,539893
9589,544756
9590,539538
9591,539698
9592,539858
9593,539503
9594,539663
9595,539823
9596,539983
9597,539468
9598,539628
9599,539788
9600,539948
9601,539433
9602,539593
9603,539753
9604,539913
9605,544776
9606,539398
9607,539558
9608,539718
9609,539878
9610,539028
9611,539033
9612,539038
9613,539043
9614,539048
9615,539053
9616,539058
9617,539063
9618,539068
9619,539073
9620,539078
9621,539083
9622,539088
9623,539093
9624,539098
9625,539103
9626,539108
9627,539113
9628,539118
9629,539123
9630,539128
9631,539133
9632,539138
9633,539143
9634,539148
9635,539153
9636,539158
9637,539163
9638,539168
9639,539173
9640,539178
9641,539183
9642,539188
9643,539193
9644,539198
9645,539203
9646,539208
9647,539213
9648,539218
9649,539223
9650,539228
9651,539233
9652,539238
9653,539243
9654,539248
9655,539253
9656,539258
9657,539263
9658,539268
9659,539273
9660,539278
9661,539283
9662,539288
9663,539293
9664,539298
9665,539303
9666,539308
9667,539313
9668,539318
9669,659583
9670,539323
9671,539328
9672,539333
9673,539338
9674,539343
9675,539348
9676,539353
9677,539358
9678,539363
9679,539368
9680,539373
9681,539378
9682,539383
9683,539388
9684,547051
9685,547226
9686,574679
9687,547056
9688,547231
9689,547041
9690,574680
9691,547061
9692,552479
9693,547046
9694,547066
9695,544901
9696,544906
9697,544911
9698,544916
9699,544921
9700,544926
9701,544931
9702,544936
9703,701497
9704,544941
9705,544946
9706,544951
9707,544956
9708,544961
9709,544966
9710,544976
9711,544981
9712,562454
9713,544991
9714,544996
9715,545001
9716,545006
9717,545011
9718,545016
9719,562455
9720,545021
9721,545026
9722,527635
9723,545031
9724,545036
9725,545046
9726,545056
9727,545096
9728,545101
9729,545111
9730,545121
9731,545156
9732,545176
9733,545186
9734,527640
9735,562452
9736,545306
9737,545311
9738,527645
9739,545316
9740,545321
9741,545326
9742,545331
9743,545336
9744,562456
9745,545341
9746,545346
9747,545351
9748,545356
9749,545361
9750,545366
9751,545371
9752,545376
9753,545381
9754,545386
9755,545391
9756,545396
9757,545401
9758,545406
9759,545411
9760,545416
9761,545421
9762,545426
9763,545436
9764,545441
9765,545446
9766,545451
9767,545456
9768,545461
9769,545466
9770,545471
9771,545476
9772,545481
9773,545486
9774,545491
9775,545496
9776,527670
9777,545501
9778,545506
9779,545511
9780,545516
9781,545521
9782,569897
9783,569898
9784,545526
9785,545531
9786,527650
9787,527655
9788,708072
9789,527660
9790,708071
9791,527665
9792,545536
9793,545541
9794,562453
9795,545546
9796,545551
9797,545556
9798,545561
9799,545566
9800,527675
9801,562451
9802,527680
9803,545571
9804,545576
9805,545581
9806,545586
9807,545591
9808,545596
9809,545601
9810,545606
9811,545611
9812,545616
9813,545621
